# File: L123.LC_bm2_R_MgdFor_Yh_GLU_beforeadjust.csv
# Title: Initialization of harvested area (ha) by country/GLU/crop
# Units: thousand km2
# Author: XZ,updated for bug_fix_based of v6
# Description: This file was output from the module_aglu_LB123.LC_R_MgdPastFor_Yh_GLU. It is used when UsethisFile is TRUE. The file increase forest areas to correct yield.
# Column types: iccin
# ----------
GCAM_region_ID,Land_Type,GLU,year,MgdFor
7,Forest,GLU168,1978,73.58214352
7,Forest,GLU168,1979,77.06924329
7,Forest,GLU168,1980,80.39774246
7,Forest,GLU168,1981,83.19044381
7,Forest,GLU168,1982,85.23141298
7,Forest,GLU168,1983,86.67319194
7,Forest,GLU168,1984,88.23419144
7,Forest,GLU168,1985,89.77249382
7,Forest,GLU168,1986,91.2806492
7,Forest,GLU168,1987,93.27498849
7,Forest,GLU168,1988,94.69373382
7,Forest,GLU168,1989,96.24619099
7,Forest,GLU168,1990,97.93216447
7,Forest,GLU168,1991,99.59153915
7,Forest,GLU168,1992,100.7969877
7,Forest,GLU168,1993,102.5204062
7,Forest,GLU168,1994,103.9796614
7,Forest,GLU168,1995,105.149256
7,Forest,GLU168,1996,106.0256567
7,Forest,GLU168,1997,108.3687677
7,Forest,GLU168,1998,110.8778925
7,Forest,GLU168,1999,112.0548046
7,Forest,GLU168,2000,113.8840867
7,Forest,GLU168,2001,118.2152545
7,Forest,GLU168,2002,119.4162581
7,Forest,GLU168,2003,119.1016721
7,Forest,GLU168,2004,119.850306
7,Forest,GLU168,2005,120.3145285
7,Forest,GLU168,2006,117.623172
7,Forest,GLU168,2007,115.9342651
7,Forest,GLU168,2008,116.3813993
7,Forest,GLU168,2009,118.7057879
7,Forest,GLU168,2010,122.3767329
7,Forest,GLU168,2011,125.7144421
7,Forest,GLU168,2012,129.0277973
7,Forest,GLU168,2013,130.5696051
7,Forest,GLU168,2014,131.3570416
7,Forest,GLU168,2015,130.0945039
7,Forest,GLU172,1971,2.472013294
7,Forest,GLU172,1972,2.492334292
7,Forest,GLU172,1973,2.529728528
7,Forest,GLU172,1974,2.578148932
7,Forest,GLU172,1975,2.646354483
7,Forest,GLU172,1976,2.747203224
7,Forest,GLU172,1977,2.883474879
7,Forest,GLU172,1978,3.026938339
7,Forest,GLU172,1979,3.158223875
7,Forest,GLU172,1980,3.281917439
7,Forest,GLU172,1981,3.385232374
7,Forest,GLU172,1982,3.45731283
7,Forest,GLU172,1983,3.504615346
7,Forest,GLU172,1984,3.556326471
7,Forest,GLU172,1985,3.606696893
7,Forest,GLU172,1986,3.655435717
7,Forest,GLU172,1987,3.723163187
7,Forest,GLU172,1988,3.76744428
7,Forest,GLU172,1989,3.816630334
7,Forest,GLU172,1990,3.870659777
7,Forest,GLU172,1991,3.929945552
7,Forest,GLU172,1992,3.971125829
7,Forest,GLU172,1993,4.032514777
7,Forest,GLU172,1994,4.083298585
7,Forest,GLU172,1995,4.122527434
7,Forest,GLU172,1996,4.150117942
7,Forest,GLU172,1997,4.234900531
7,Forest,GLU172,1998,4.325846763
7,Forest,GLU172,1999,4.364567406
7,Forest,GLU172,2000,4.428491026
7,Forest,GLU172,2001,4.584492753
7,Forest,GLU172,2002,4.629589251
7,Forest,GLU172,2003,4.613320891
7,Forest,GLU172,2004,4.636999356
7,Forest,GLU172,2005,4.652989712
7,Forest,GLU172,2006,4.549512085
7,Forest,GLU172,2007,4.483655007
7,Forest,GLU172,2008,4.499091455
7,Forest,GLU172,2009,4.58825818
7,Forest,GLU172,2010,4.667800988
7,Forest,GLU172,2011,4.780763962
7,Forest,GLU172,2012,4.907986015
7,Forest,GLU172,2013,4.933268004
7,Forest,GLU172,2014,4.937882634
7,Forest,GLU172,2015,4.878683015
7,Forest,GLU174,1971,3.872578296
7,Forest,GLU174,1972,3.882232984
7,Forest,GLU174,1973,3.917770145
7,Forest,GLU174,1974,3.969408188
7,Forest,GLU174,1975,4.050238778
7,Forest,GLU174,1976,4.179260794
7,Forest,GLU174,1977,4.359746441
7,Forest,GLU174,1978,4.548250201
7,Forest,GLU174,1979,4.715608551
7,Forest,GLU174,1980,4.868933781
7,Forest,GLU174,1981,5.009822177
7,Forest,GLU174,1982,5.103737046
7,Forest,GLU174,1983,5.160523225
7,Forest,GLU174,1984,5.223318888
7,Forest,GLU174,1985,5.283645459
7,Forest,GLU174,1986,5.341086699
7,Forest,GLU174,1987,5.425704458
7,Forest,GLU174,1988,5.475595925
7,Forest,GLU174,1989,5.532122902
7,Forest,GLU174,1990,5.595131928
7,Forest,GLU174,1991,5.67007446
7,Forest,GLU174,1992,5.718564032
7,Forest,GLU174,1993,5.795815751
7,Forest,GLU174,1994,5.857456778
7,Forest,GLU174,1995,5.902213072
7,Forest,GLU174,1996,5.930060183
7,Forest,GLU174,1997,6.039251278
7,Forest,GLU174,1998,6.156672676
7,Forest,GLU174,1999,6.199332659
7,Forest,GLU174,2000,6.277431664
7,Forest,GLU174,2001,6.502120416
7,Forest,GLU174,2002,6.564879994
7,Forest,GLU174,2003,6.538499359
7,Forest,GLU174,2004,6.573077774
7,Forest,GLU174,2005,6.59704306
7,Forest,GLU174,2006,6.448836179
7,Forest,GLU174,2007,6.361534541
7,Forest,GLU174,2008,6.377575104
7,Forest,GLU174,2009,6.507651241
7,Forest,GLU174,2010,6.653982515
7,Forest,GLU174,2011,6.813626708
7,Forest,GLU174,2012,6.98557961
7,Forest,GLU174,2013,7.031290542
7,Forest,GLU174,2014,7.039676442
7,Forest,GLU174,2015,6.956905074
7,Forest,GLU186,1971,0.042353839
7,Forest,GLU186,1972,0.043362097
7,Forest,GLU186,1973,0.044688588
7,Forest,GLU186,1974,0.046238886
7,Forest,GLU186,1975,0.048181806
7,Forest,GLU186,1976,0.050771701
7,Forest,GLU186,1977,0.05408841
7,Forest,GLU186,1978,0.057625014
7,Forest,GLU186,1979,0.061014512
7,Forest,GLU186,1980,0.064337616
7,Forest,GLU186,1981,0.066497354
7,Forest,GLU186,1982,0.068051674
7,Forest,GLU186,1983,0.069124259
7,Forest,GLU186,1984,0.07028903
7,Forest,GLU186,1985,0.071432728
7,Forest,GLU186,1986,0.072549482
7,Forest,GLU186,1987,0.074049272
7,Forest,GLU186,1988,0.0750888
7,Forest,GLU186,1989,0.07623144
7,Forest,GLU186,1990,0.077476661
7,Forest,GLU186,1991,0.077712815
7,Forest,GLU186,1992,0.077561729
7,Forest,GLU186,1993,0.077775384
7,Forest,GLU186,1994,0.077751957
7,Forest,GLU186,1995,0.077481179
7,Forest,GLU186,1996,0.076969872
7,Forest,GLU186,1997,0.077485943
7,Forest,GLU186,1998,0.078065351
7,Forest,GLU186,1999,0.077664071
7,Forest,GLU186,2000,0.077679559
7,Forest,GLU186,2001,0.080298108
7,Forest,GLU186,2002,0.080970063
7,Forest,GLU186,2003,0.080538163
7,Forest,GLU186,2004,0.080800111
7,Forest,GLU186,2005,0.080831617
7,Forest,GLU186,2006,0.078868838
7,Forest,GLU186,2007,0.077596654
7,Forest,GLU186,2008,0.077718452
7,Forest,GLU186,2009,0.079150941
7,Forest,GLU186,2010,0.08347029
7,Forest,GLU186,2011,0.085227634
7,Forest,GLU186,2012,0.087251702
7,Forest,GLU186,2013,0.087502709
7,Forest,GLU186,2014,0.087202239
7,Forest,GLU186,2015,0.085908012
7,Forest,GLU187,1971,0.370741478
7,Forest,GLU187,1972,0.375171725
7,Forest,GLU187,1973,0.382216393
7,Forest,GLU187,1974,0.390987798
7,Forest,GLU187,1975,0.402838836
7,Forest,GLU187,1976,0.41976922
7,Forest,GLU187,1977,0.442263315
7,Forest,GLU187,1978,0.466038494
7,Forest,GLU187,1979,0.488116186
7,Forest,GLU187,1980,0.509188653
7,Forest,GLU187,1981,0.527319388
7,Forest,GLU187,1982,0.540711871
7,Forest,GLU187,1983,0.550322674
7,Forest,GLU187,1984,0.560707559
7,Forest,GLU187,1985,0.570965886
7,Forest,GLU187,1986,0.581049923
7,Forest,GLU187,1987,0.594248748
7,Forest,GLU187,1988,0.603800051
7,Forest,GLU187,1989,0.614221165
7,Forest,GLU187,1990,0.625513076
7,Forest,GLU187,1991,0.63582129
7,Forest,GLU187,1992,0.643222593
7,Forest,GLU187,1993,0.653920122
7,Forest,GLU187,1994,0.662922804
7,Forest,GLU187,1995,0.670070453
7,Forest,GLU187,1996,0.675343097
7,Forest,GLU187,1997,0.689948038
7,Forest,GLU187,1998,0.705594991
7,Forest,GLU187,1999,0.712752597
7,Forest,GLU187,2000,0.724050216
7,Forest,GLU187,2001,0.751044844
7,Forest,GLU187,2002,0.758602112
7,Forest,GLU187,2003,0.756584177
7,Forest,GLU187,2004,0.762948619
7,Forest,GLU187,2005,0.764254174
7,Forest,GLU187,2006,0.748878188
7,Forest,GLU187,2007,0.739257781
7,Forest,GLU187,2008,0.743741173
7,Forest,GLU187,2009,0.758624404
7,Forest,GLU187,2010,0.777947061
7,Forest,GLU187,2011,0.798644426
7,Forest,GLU187,2012,0.817471023
7,Forest,GLU187,2013,0.828383235
7,Forest,GLU187,2014,0.832475845
7,Forest,GLU187,2015,0.823737598
7,Forest,GLU192,1971,0.65489371
7,Forest,GLU192,1972,0.659327422
7,Forest,GLU192,1973,0.668247236
7,Forest,GLU192,1974,0.680037934
7,Forest,GLU192,1975,0.696993
7,Forest,GLU192,1976,0.722469832
7,Forest,GLU192,1977,0.757158493
7,Forest,GLU192,1978,0.793613326
7,Forest,GLU192,1979,0.826753393
7,Forest,GLU192,1980,0.857790539
7,Forest,GLU192,1981,0.885105751
7,Forest,GLU192,1982,0.904273244
7,Forest,GLU192,1983,0.916973852
7,Forest,GLU192,1984,0.930840105
7,Forest,GLU192,1985,0.944368029
7,Forest,GLU192,1986,0.957481209
7,Forest,GLU192,1987,0.975582467
7,Forest,GLU192,1988,0.987554119
7,Forest,GLU192,1989,1.000823924
7,Forest,GLU192,1990,1.015377354
7,Forest,GLU192,1991,1.029512968
7,Forest,GLU192,1992,1.038862016
7,Forest,GLU192,1993,1.053453076
7,Forest,GLU192,1994,1.065225155
7,Forest,GLU192,1995,1.073942123
7,Forest,GLU192,1996,1.079594758
7,Forest,GLU192,1997,1.100075434
7,Forest,GLU192,1998,1.122083522
7,Forest,GLU192,1999,1.130487839
7,Forest,GLU192,2000,1.14537286
7,Forest,GLU192,2001,1.183440879
7,Forest,GLU192,2002,1.19124752
7,Forest,GLU192,2003,1.186473885
7,Forest,GLU192,2004,1.189979943
7,Forest,GLU192,2005,1.194597778
7,Forest,GLU192,2006,1.167505141
7,Forest,GLU192,2007,1.150914351
7,Forest,GLU192,2008,1.153351485
7,Forest,GLU192,2009,1.176962807
7,Forest,GLU192,2010,1.165083077
7,Forest,GLU192,2011,1.187169959
7,Forest,GLU192,2012,1.216482297
7,Forest,GLU192,2013,1.201866691
7,Forest,GLU192,2014,1.185527316
7,Forest,GLU192,2015,1.164646261
7,Forest,GLU195,1971,4.770688919
7,Forest,GLU195,1972,4.800531809
7,Forest,GLU195,1973,4.862958861
7,Forest,GLU195,1974,4.946169593
7,Forest,GLU195,1975,5.066801564
7,Forest,GLU195,1976,5.249185691
7,Forest,GLU195,1977,5.498229018
7,Forest,GLU195,1978,5.759778751
7,Forest,GLU195,1979,5.996952574
7,Forest,GLU195,1980,6.218570423
7,Forest,GLU195,1981,6.418080263
7,Forest,GLU195,1982,6.558599333
7,Forest,GLU195,1983,6.652280912
7,Forest,GLU195,1984,6.754476626
7,Forest,GLU195,1985,6.854277283
7,Forest,GLU195,1986,6.951127062
7,Forest,GLU195,1987,7.084257453
7,Forest,GLU195,1988,7.172944174
7,Forest,GLU195,1989,7.271118912
7,Forest,GLU195,1990,7.378683804
7,Forest,GLU195,1991,7.478906085
7,Forest,GLU195,1992,7.544279363
7,Forest,GLU195,1993,7.647641419
7,Forest,GLU195,1994,7.730452873
7,Forest,GLU195,1995,7.791020767
7,Forest,GLU195,1996,7.829300438
7,Forest,GLU195,1997,7.975025728
7,Forest,GLU195,1998,8.131692703
7,Forest,GLU195,1999,8.189672066
7,Forest,GLU195,2000,8.294515589
7,Forest,GLU195,2001,8.555606159
7,Forest,GLU195,2002,8.637353849
7,Forest,GLU195,2003,8.593857097
7,Forest,GLU195,2004,8.615970162
7,Forest,GLU195,2005,8.630534267
7,Forest,GLU195,2006,8.431973186
7,Forest,GLU195,2007,8.305457147
7,Forest,GLU195,2008,8.318606283
7,Forest,GLU195,2009,8.475657507
7,Forest,GLU195,2010,8.459192573
7,Forest,GLU195,2011,8.626760673
7,Forest,GLU195,2012,8.840161072
7,Forest,GLU195,2013,8.777322558
7,Forest,GLU195,2014,8.70193768
7,Forest,GLU195,2015,8.546834873
7,Forest,GLU206,1971,4.799944506
7,Forest,GLU206,1972,4.76438401
7,Forest,GLU206,1973,4.759052813
7,Forest,GLU206,1974,4.771165983
7,Forest,GLU206,1975,4.815600524
7,Forest,GLU206,1976,4.913453297
7,Forest,GLU206,1977,5.066460646
7,Forest,GLU206,1978,5.22244553
7,Forest,GLU206,1979,5.347790227
7,Forest,GLU206,1980,5.451156105
7,Forest,GLU206,1981,5.54712724
7,Forest,GLU206,1982,5.587340328
7,Forest,GLU206,1983,5.584144647
7,Forest,GLU206,1984,5.585029284
7,Forest,GLU206,1985,5.580755608
7,Forest,GLU206,1986,5.570934002
7,Forest,GLU206,1987,5.586580167
7,Forest,GLU206,1988,5.563636236
7,Forest,GLU206,1989,5.544923264
7,Forest,GLU206,1990,5.529959699
7,Forest,GLU206,1991,5.537935752
7,Forest,GLU206,1992,5.518040201
7,Forest,GLU206,1993,5.523806885
7,Forest,GLU206,1994,5.512419917
7,Forest,GLU206,1995,5.483228037
7,Forest,GLU206,1996,5.436797469
7,Forest,GLU206,1997,5.462600101
7,Forest,GLU206,1998,5.492362618
7,Forest,GLU206,1999,5.452731928
7,Forest,GLU206,2000,5.442029081
7,Forest,GLU206,2001,5.53908673
7,Forest,GLU206,2002,5.554776711
7,Forest,GLU206,2003,5.430961339
7,Forest,GLU206,2004,5.361048309
7,Forest,GLU206,2005,5.32734391
7,Forest,GLU206,2006,5.194190541
7,Forest,GLU206,2007,5.167615131
7,Forest,GLU206,2008,5.097715246
7,Forest,GLU206,2009,5.219024032
7,Forest,GLU206,2010,4.815375325
7,Forest,GLU206,2011,4.783424346
7,Forest,GLU206,2012,4.889640338
7,Forest,GLU206,2013,4.644042423
7,Forest,GLU206,2014,4.424569061
7,Forest,GLU206,2015,4.268735461
8,Forest,GLU002,1971,15.01621626
8,Forest,GLU002,1972,15.39944931
8,Forest,GLU002,1973,15.25184605
8,Forest,GLU002,1974,15.71415517
8,Forest,GLU002,1975,16.21599986
8,Forest,GLU002,1976,16.48444222
8,Forest,GLU002,1977,17.04944823
8,Forest,GLU002,1978,17.99831749
8,Forest,GLU002,1979,18.12209027
8,Forest,GLU002,1980,17.69077519
8,Forest,GLU002,1981,17.68535901
8,Forest,GLU002,1982,17.82213804
8,Forest,GLU002,1983,18.13121138
8,Forest,GLU002,1984,18.89910817
8,Forest,GLU002,1985,20.41973012
8,Forest,GLU002,1986,21.23895925
8,Forest,GLU002,1987,21.72142329
8,Forest,GLU002,1988,21.56333308
8,Forest,GLU002,1989,21.15817582
8,Forest,GLU002,1990,20.64010499
8,Forest,GLU002,1991,20.30356063
8,Forest,GLU002,1992,20.18952676
8,Forest,GLU002,1993,20.81849986
8,Forest,GLU002,1994,21.52870233
8,Forest,GLU002,1995,22.03634072
8,Forest,GLU002,1996,22.05977443
8,Forest,GLU002,1997,22.31862823
8,Forest,GLU002,1998,22.64283813
8,Forest,GLU002,1999,22.55291393
8,Forest,GLU002,2000,22.7254488
8,Forest,GLU002,2001,22.79462879
8,Forest,GLU002,2002,23.12822315
8,Forest,GLU002,2003,23.1865061
8,Forest,GLU002,2004,23.14116486
8,Forest,GLU002,2005,22.34716441
8,Forest,GLU002,2006,21.36682152
8,Forest,GLU002,2007,19.18126441
8,Forest,GLU002,2008,17.7348677
8,Forest,GLU002,2009,16.87382248
8,Forest,GLU002,2010,16.45173831
8,Forest,GLU002,2011,16.76079123
8,Forest,GLU002,2012,17.66197094
8,Forest,GLU002,2013,17.99307516
8,Forest,GLU002,2014,18.08101845
8,Forest,GLU002,2015,18.2436825
8,Forest,GLU007,1971,13.38622518
8,Forest,GLU007,1972,13.72704451
8,Forest,GLU007,1973,13.59466464
8,Forest,GLU007,1974,14.00591067
8,Forest,GLU007,1975,14.45234337
8,Forest,GLU007,1976,14.69071778
8,Forest,GLU007,1977,15.1933416
8,Forest,GLU007,1978,16.03795874
8,Forest,GLU007,1979,16.14729122
8,Forest,GLU007,1980,15.76204097
8,Forest,GLU007,1981,15.75894321
8,Forest,GLU007,1982,15.88256547
8,Forest,GLU007,1983,16.15977586
8,Forest,GLU007,1984,16.84602737
8,Forest,GLU007,1985,18.20345767
8,Forest,GLU007,1986,18.93585156
8,Forest,GLU007,1987,19.36812706
8,Forest,GLU007,1988,19.22927875
8,Forest,GLU007,1989,18.87005223
8,Forest,GLU007,1990,18.41003349
8,Forest,GLU007,1991,18.10508291
8,Forest,GLU007,1992,17.99865669
8,Forest,GLU007,1993,18.55449064
8,Forest,GLU007,1994,19.18240768
8,Forest,GLU007,1995,19.62955297
8,Forest,GLU007,1996,19.64525513
8,Forest,GLU007,1997,19.87054537
8,Forest,GLU007,1998,20.15388807
8,Forest,GLU007,1999,20.06856605
8,Forest,GLU007,2000,20.21677398
8,Forest,GLU007,2001,20.26345854
8,Forest,GLU007,2002,20.55329801
8,Forest,GLU007,2003,20.56909897
8,Forest,GLU007,2004,20.53166178
8,Forest,GLU007,2005,19.81921868
8,Forest,GLU007,2006,18.96060868
8,Forest,GLU007,2007,17.03142091
8,Forest,GLU007,2008,15.7349332
8,Forest,GLU007,2009,14.98422911
8,Forest,GLU007,2010,14.59740662
8,Forest,GLU007,2011,14.86330582
8,Forest,GLU007,2012,15.67715367
8,Forest,GLU007,2013,15.94534123
8,Forest,GLU007,2014,16.03653357
8,Forest,GLU007,2015,16.19746572
8,Forest,GLU010,1971,48.9284597
8,Forest,GLU010,1972,50.1843129
8,Forest,GLU010,1973,49.71036663
8,Forest,GLU010,1974,51.22445553
8,Forest,GLU010,1975,52.86786905
8,Forest,GLU010,1976,53.75069567
8,Forest,GLU010,1977,55.60091259
8,Forest,GLU010,1978,58.70367059
8,Forest,GLU010,1979,59.11577609
8,Forest,GLU010,1980,57.7169969
8,Forest,GLU010,1981,57.70458757
8,Forest,GLU010,1982,58.156181
8,Forest,GLU010,1983,59.17013087
8,Forest,GLU010,1984,61.6817474
8,Forest,GLU010,1985,66.65074705
8,Forest,GLU010,1986,69.33107562
8,Forest,GLU010,1987,70.91248176
8,Forest,GLU010,1988,70.40281326
8,Forest,GLU010,1989,69.0863228
8,Forest,GLU010,1990,67.40087087
8,Forest,GLU010,1991,66.28004342
8,Forest,GLU010,1992,65.88608299
8,Forest,GLU010,1993,67.91629007
8,Forest,GLU010,1994,70.21006082
8,Forest,GLU010,1995,71.84192311
8,Forest,GLU010,1996,71.89463992
8,Forest,GLU010,1997,72.71431532
8,Forest,GLU010,1998,73.74630399
8,Forest,GLU010,1999,73.42924058
8,Forest,GLU010,2000,73.96662801
8,Forest,GLU010,2001,74.18301087
8,Forest,GLU010,2002,75.25992273
8,Forest,GLU010,2003,75.37540165
8,Forest,GLU010,2004,75.24406034
8,Forest,GLU010,2005,72.66451678
8,Forest,GLU010,2006,69.54861953
8,Forest,GLU010,2007,62.44465888
8,Forest,GLU010,2008,57.72094461
8,Forest,GLU010,2009,54.94017272
8,Forest,GLU010,2010,53.62979876
8,Forest,GLU010,2011,54.6310739
8,Forest,GLU010,2012,57.52314941
8,Forest,GLU010,2013,58.57488511
8,Forest,GLU010,2014,58.91349494
8,Forest,GLU010,2015,59.47667505
8,Forest,GLU015,1971,45.43527781
8,Forest,GLU015,1972,46.59157603
8,Forest,GLU015,1973,46.14175992
8,Forest,GLU015,1974,47.53705845
8,Forest,GLU015,1975,49.05175137
8,Forest,GLU015,1976,49.86026195
8,Forest,GLU015,1977,51.56560701
8,Forest,GLU015,1978,54.43161434
8,Forest,GLU015,1979,54.80208607
8,Forest,GLU015,1980,53.4940098
8,Forest,GLU015,1981,53.49332532
8,Forest,GLU015,1982,53.92286679
8,Forest,GLU015,1983,54.87410806
8,Forest,GLU015,1984,57.2149437
8,Forest,GLU015,1985,61.8366141
8,Forest,GLU015,1986,64.33636255
8,Forest,GLU015,1987,65.8171612
8,Forest,GLU015,1988,65.35734226
8,Forest,GLU015,1989,64.14818407
8,Forest,GLU015,1990,62.59587698
8,Forest,GLU015,1991,61.56543209
8,Forest,GLU015,1992,61.20991483
8,Forest,GLU015,1993,63.10677561
8,Forest,GLU015,1994,65.24922339
8,Forest,GLU015,1995,66.77715618
8,Forest,GLU015,1996,66.83754167
8,Forest,GLU015,1997,67.61107946
8,Forest,GLU015,1998,68.58232706
8,Forest,GLU015,1999,68.29910507
8,Forest,GLU015,2000,68.8106764
8,Forest,GLU015,2001,69.00407963
8,Forest,GLU015,2002,70.00530168
8,Forest,GLU015,2003,70.0649232
8,Forest,GLU015,2004,69.90088507
8,Forest,GLU015,2005,67.50264408
8,Forest,GLU015,2006,64.60229901
8,Forest,GLU015,2007,58.02165908
8,Forest,GLU015,2008,53.62667463
8,Forest,GLU015,2009,51.06904299
8,Forest,GLU015,2010,49.76090166
8,Forest,GLU015,2011,50.65530889
8,Forest,GLU015,2012,53.4192433
8,Forest,GLU015,2013,54.31836073
8,Forest,GLU015,2014,54.60422873
8,Forest,GLU015,2015,55.14384056
8,Forest,GLU019,1971,17.66408611
8,Forest,GLU019,1972,18.11742572
8,Forest,GLU019,1973,17.94627636
8,Forest,GLU019,1974,18.49284009
8,Forest,GLU019,1975,19.08608912
8,Forest,GLU019,1976,19.40475259
8,Forest,GLU019,1977,20.07265494
8,Forest,GLU019,1978,21.19273636
8,Forest,GLU019,1979,21.34145635
8,Forest,GLU019,1980,20.83642765
8,Forest,GLU019,1981,20.83596232
8,Forest,GLU019,1982,21.00307092
8,Forest,GLU019,1983,21.37337759
8,Forest,GLU019,1984,22.28491684
8,Forest,GLU019,1985,24.08480328
8,Forest,GLU019,1986,25.05819383
8,Forest,GLU019,1987,25.63470165
8,Forest,GLU019,1988,25.45536706
8,Forest,GLU019,1989,24.98418616
8,Forest,GLU019,1990,24.37936722
8,Forest,GLU019,1991,23.97552849
8,Forest,GLU019,1992,23.83458446
8,Forest,GLU019,1993,24.57063319
8,Forest,GLU019,1994,25.40213671
8,Forest,GLU019,1995,25.99425423
8,Forest,GLU019,1996,26.01503689
8,Forest,GLU019,1997,26.31336441
8,Forest,GLU019,1998,26.68856699
8,Forest,GLU019,1999,26.57556923
8,Forest,GLU019,2000,26.77182081
8,Forest,GLU019,2001,26.85142154
8,Forest,GLU019,2002,27.25272654
8,Forest,GLU019,2003,27.28016074
8,Forest,GLU019,2004,27.22306019
8,Forest,GLU019,2005,26.2768676
8,Forest,GLU019,2006,25.15158451
8,Forest,GLU019,2007,22.59274363
8,Forest,GLU019,2008,20.88226353
8,Forest,GLU019,2009,19.88765058
8,Forest,GLU019,2010,19.39107215
8,Forest,GLU019,2011,19.75057013
8,Forest,GLU019,2012,20.82217701
8,Forest,GLU019,2013,21.1911961
8,Forest,GLU019,2014,21.31169042
8,Forest,GLU019,2015,21.50833623
8,Forest,GLU023,1971,16.28235427
8,Forest,GLU023,1972,16.70883981
8,Forest,GLU023,1973,16.55952169
8,Forest,GLU023,1974,17.07263415
8,Forest,GLU023,1975,17.6293866
8,Forest,GLU023,1976,17.93294228
8,Forest,GLU023,1977,18.55971481
8,Forest,GLU023,1978,19.60543155
8,Forest,GLU023,1979,19.75314116
8,Forest,GLU023,1980,19.29558606
8,Forest,GLU023,1981,19.28937698
8,Forest,GLU023,1982,19.43825747
8,Forest,GLU023,1983,19.77504824
8,Forest,GLU023,1984,20.61224238
8,Forest,GLU023,1985,22.27035417
8,Forest,GLU023,1986,23.16346629
8,Forest,GLU023,1987,23.68927589
8,Forest,GLU023,1988,23.51649447
8,Forest,GLU023,1989,23.07427664
8,Forest,GLU023,1990,22.50893532
8,Forest,GLU023,1991,22.13503074
8,Forest,GLU023,1992,22.00386321
8,Forest,GLU023,1993,22.68230086
8,Forest,GLU023,1994,23.44878845
8,Forest,GLU023,1995,23.99423556
8,Forest,GLU023,1996,24.01227971
8,Forest,GLU023,1997,24.28648784
8,Forest,GLU023,1998,24.63161973
8,Forest,GLU023,1999,24.52616626
8,Forest,GLU023,2000,24.70611016
8,Forest,GLU023,2001,24.78001152
8,Forest,GLU023,2002,25.15159123
8,Forest,GLU023,2003,25.18828915
8,Forest,GLU023,2004,25.13400719
8,Forest,GLU023,2005,24.27689093
8,Forest,GLU023,2006,23.20204647
8,Forest,GLU023,2007,20.83428683
8,Forest,GLU023,2008,19.24863474
8,Forest,GLU023,2009,18.33909282
8,Forest,GLU023,2010,18.05512053
8,Forest,GLU023,2011,18.40463037
8,Forest,GLU023,2012,19.28548496
8,Forest,GLU023,2013,19.75263587
8,Forest,GLU023,2014,19.8858126
8,Forest,GLU023,2015,20.05328038
8,Forest,GLU027,1971,9.80843838
8,Forest,GLU027,1972,10.05763173
8,Forest,GLU027,1973,9.960109779
8,Forest,GLU027,1974,10.26086351
8,Forest,GLU027,1975,10.58736182
8,Forest,GLU027,1976,10.76141593
8,Forest,GLU027,1977,11.12901211
8,Forest,GLU027,1978,11.74706329
8,Forest,GLU027,1979,11.82651513
8,Forest,GLU027,1980,11.54373785
8,Forest,GLU027,1981,11.54132818
8,Forest,GLU027,1982,11.63172293
8,Forest,GLU027,1983,11.83459553
8,Forest,GLU027,1984,12.33702032
8,Forest,GLU027,1985,13.33095787
8,Forest,GLU027,1986,13.86714306
8,Forest,GLU027,1987,14.18353443
8,Forest,GLU027,1988,14.08168164
8,Forest,GLU027,1989,13.81844937
8,Forest,GLU027,1990,13.48141473
8,Forest,GLU027,1991,13.25751508
8,Forest,GLU027,1992,13.17899889
8,Forest,GLU027,1993,13.58538895
8,Forest,GLU027,1994,14.04451881
8,Forest,GLU027,1995,14.37126044
8,Forest,GLU027,1996,14.38211714
8,Forest,GLU027,1997,14.54640346
8,Forest,GLU027,1998,14.7531709
8,Forest,GLU027,1999,14.6900596
8,Forest,GLU027,2000,14.79788852
8,Forest,GLU027,2001,14.84002211
8,Forest,GLU027,2002,15.0583495
8,Forest,GLU027,2003,15.08087071
8,Forest,GLU027,2004,15.05401602
8,Forest,GLU027,2005,14.53519067
8,Forest,GLU027,2006,13.911696
8,Forest,GLU027,2007,12.49468706
8,Forest,GLU027,2008,11.54920443
8,Forest,GLU027,2009,10.99403837
8,Forest,GLU027,2010,10.72844882
8,Forest,GLU027,2011,10.92370265
8,Forest,GLU027,2012,11.51395347
8,Forest,GLU027,2013,11.71699188
8,Forest,GLU027,2014,11.77977348
8,Forest,GLU027,2015,11.89326407
8,Forest,GLU034,1971,2.054378599
8,Forest,GLU034,1972,2.106376974
8,Forest,GLU034,1973,2.085759506
8,Forest,GLU034,1974,2.148541447
8,Forest,GLU034,1975,2.216701838
8,Forest,GLU034,1976,2.252934816
8,Forest,GLU034,1977,2.329675802
8,Forest,GLU034,1978,2.458826183
8,Forest,GLU034,1979,2.47522647
8,Forest,GLU034,1980,2.415818014
8,Forest,GLU034,1981,2.41678228
8,Forest,GLU034,1982,2.437191691
8,Forest,GLU034,1983,2.481206366
8,Forest,GLU034,1984,2.588114574
8,Forest,GLU034,1985,2.798325625
8,Forest,GLU034,1986,2.91264456
8,Forest,GLU034,1987,2.9809074
8,Forest,GLU034,1988,2.961297148
8,Forest,GLU034,1989,2.907703721
8,Forest,GLU034,1990,2.83850464
8,Forest,GLU034,1991,2.791558235
